date,avg_duration,count,feelslike,precip,precipcover,windspeed,day_length
2018-12-13,180.000,7,0.000,0.000,0.000,22.700,7.890
2018-12-14,186.000,10,1.800,0.000,0.000,13.800,7.876
2018-12-17,210.000,10,5.200,5.004,4.170,18.200,7.844
2018-12-18,187.500,8,9.000,2.009,4.170,30.200,7.836
2018-12-19,186.000,10,5.700,5.202,16.670,16.900,7.831
2019-01-21,200.000,12,1.100,0.001,4.170,19.200,8.601
2019-01-22,197.143,14,1.300,1.026,8.330,22.200,8.649
2019-01-23,223.636,11,-0.200,1.995,12.500,14.900,8.697
2019-01-24,214.286,14,1.000,0.796,8.330,7.900,8.746
2019-01-25,201.429,14,5.300,1.199,8.330,19.900,8.796
2019-01-28,180.000,9,-0.300,0.000,0.000,25.000,8.950
2019-01-29,195.000,16,0.500,0.000,0.000,14.000,9.004
2019-01-30,216.000,10,0.000,4.997,8.330,13.100,9.057
2019-01-31,198.462,13,-1.900,0.199,4.170,25.500,9.112
2019-02-01,210.000,10,-2.600,6.380,16.670,22.600,9.167
2019-02-04,197.143,7,4.400,5.596,8.330,29.900,9.338
2019-02-05,192.000,10,4.900,0.199,4.170,21.200,9.395
2019-02-06,184.615,13,7.900,4.199,12.500,18.900,9.454
2019-02-07,190.000,6,4.600,3.206,8.330,40.600,9.512
2019-02-08,215.000,12,7.700,4.031,12.500,39.500,9.572
2019-02-11,180.000,2,4.400,0.000,0.000,16.600,9.753
2019-02-12,188.571,7,5.800,0.000,0.000,19.100,9.814
2019-02-13,198.462,13,6.600,0.000,0.000,20.600,9.876
2019-02-14,171.429,7,6.600,0.000,0.000,12.500,9.937
2019-02-15,218.182,11,7.200,0.199,4.170,13.900,10.000
2019-02-18,200.000,3,6.800,1.998,12.500,16.100,10.188
2019-02-19,215.000,12,5.600,0.002,8.330,20.900,10.251
2019-02-20,186.667,9,7.500,0.000,0.000,24.200,10.315
2019-02-21,188.571,7,9.600,0.000,0.000,17.600,10.379
2019-02-22,186.000,10,9.000,0.001,4.170,11.000,10.443
2019-02-25,240.000,2,10.100,0.000,0.000,11.400,10.636
2019-02-26,225.000,8,10.700,0.000,0.000,11.500,10.701
2019-02-27,188.571,7,10.500,0.000,0.000,11.800,10.766
2019-02-28,180.000,8,9.200,0.403,8.330,26.300,10.832
2019-03-01,187.500,8,8.700,1.990,4.170,14.200,10.897
2019-03-04,195.000,4,4.000,6.807,12.500,34.400,11.093
2019-03-05,187.500,8,6.200,0.001,4.170,24.800,11.159
2019-03-06,222.857,7,10.300,0.647,16.670,30.100,11.225
2019-03-07,180.000,11,5.500,0.204,8.330,49.600,11.291
2019-03-08,206.667,9,5.300,0.802,8.330,25.800,11.357
2019-03-11,190.909,11,4.200,2.999,4.170,30.900,11.555
2019-03-12,216.000,10,3.300,8.410,12.500,38.600,11.621
2019-03-13,180.000,15,6.100,0.198,4.170,41.000,11.687
2019-03-14,274.286,14,9.100,2.034,12.500,41.600,11.754
2019-03-15,245.455,11,12.200,4.387,12.500,46.500,11.820
2019-03-18,193.333,9,5.500,0.596,4.170,16.900,12.019
2019-03-19,160.000,9,9.000,0.794,8.330,15.400,12.085
2019-03-20,180.000,12,10.900,0.000,0.000,15.400,12.151
2019-03-21,180.000,13,11.400,0.000,0.000,13.900,12.217
2019-03-22,165.000,8,9.500,0.000,0.000,14.800,12.284
2019-03-25,193.333,9,8.200,0.000,0.000,22.900,12.482
2019-03-26,187.500,16,7.700,0.000,0.000,14.700,12.548
2019-03-27,180.000,14,9.900,0.000,0.000,12.400,12.614
2019-03-28,189.231,13,11.200,0.000,0.000,12.300,12.680
2019-03-29,184.615,13,10.700,0.000,0.000,10.800,12.746
2019-04-01,195.000,4,7.500,0.000,0.000,17.600,12.944
2019-04-02,187.500,8,4.700,0.606,4.170,20.100,13.009
2019-04-03,180.000,3,4.600,0.804,8.330,17.100,13.075
2019-04-04,188.571,14,3.400,0.805,4.170,30.700,13.140
2019-04-05,665.000,12,8.500,0.003,4.170,24.400,13.206
2019-04-08,192.000,5,9.700,0.800,8.330,8.600,13.401
2019-04-09,882.857,7,8.200,1.204,8.330,20.700,13.466
2019-04-10,180.000,8,6.700,0.000,0.000,23.600,13.531
2019-04-11,185.000,12,5.300,0.000,0.000,17.200,13.596
2019-04-12,180.000,7,5.200,0.000,0.000,16.500,13.660
2019-04-15,180.000,7,8.100,0.000,0.000,27.300,13.852
2019-04-16,189.231,13,11.500,0.214,4.170,15.900,13.916
2019-04-17,342.000,10,12.700,0.000,0.000,16.500,13.979
2019-04-18,192.000,10,14.000,0.000,0.000,23.400,14.042
2019-04-19,240.000,2,16.200,0.000,0.000,16.800,14.105
2019-04-23,205.714,7,15.800,0.000,0.000,17.300,14.354
2019-04-24,185.000,12,14.000,0.400,4.170,27.700,14.416
2019-04-25,204.000,10,12.500,0.400,8.330,28.100,14.477
2019-04-26,204.000,10,11.300,0.002,4.170,27.600,14.538
2019-04-29,216.000,5,10.500,0.000,0.000,11.300,14.718
2019-04-30,212.727,11,11.800,0.000,0.000,12.300,14.778
2019-05-01,174.545,11,12.300,0.000,0.000,17.200,14.837
2019-05-02,200.000,15,12.700,1.990,4.170,20.000,14.895
2019-05-03,210.000,12,9.800,4.969,8.330,18.200,14.953
2019-05-06,450.000,2,9.100,0.000,0.000,17.600,15.124
2019-05-07,192.000,10,11.300,0.000,0.000,19.000,15.180
2019-05-08,206.667,9,10.700,8.247,12.500,33.600,15.235
2019-05-09,169.091,11,10.800,5.026,12.500,18.100,15.290
2019-05-10,206.667,9,11.200,1.996,4.170,11.800,15.343
2019-05-13,245.455,11,11.700,0.000,0.000,19.800,15.501
2019-05-14,204.000,5,12.700,0.000,0.000,20.500,15.552
2019-05-15,185.000,12,13.300,0.000,0.000,16.800,15.602
2019-05-16,212.727,11,12.700,0.000,0.000,23.100,15.652
2019-05-17,216.923,13,11.900,0.001,4.170,17.400,15.701
2019-05-20,204.000,10,16.000,0.198,4.170,12.500,15.841
2019-05-21,221.250,16,16.200,0.000,0.000,13.300,15.886
2019-05-22,240.000,11,16.300,0.000,0.000,15.600,15.931
2019-05-23,190.000,12,17.300,0.000,0.000,20.500,15.973
2019-05-24,235.000,12,17.000,0.000,0.000,16.300,16.015
2019-05-27,165.000,4,14.500,0.000,0.000,25.200,16.134
2019-05-28,193.333,9,13.300,0.210,12.500,20.000,16.172
2019-05-29,180.000,12,13.100,0.612,4.170,22.300,16.208
2019-05-30,190.000,12,18.700,0.001,4.170,25.300,16.242
2019-05-31,190.909,11,17.300,0.000,0.000,19.400,16.276
2019-06-03,188.571,7,16.000,0.000,0.000,23.500,16.369
2019-06-04,210.000,12,14.500,0.217,8.330,20.000,16.397
2019-06-05,201.818,11,15.300,0.000,0.000,19.600,16.424
2019-06-06,180.000,9,14.500,0.794,4.170,24.100,16.449
2019-06-07,193.846,13,14.600,2.022,8.330,20.800,16.473
2019-06-10,220.000,3,11.900,23.182,12.500,17.400,16.535
2019-06-12,188.571,7,13.000,4.217,12.500,12.000,16.568
2019-06-13,180.000,13,13.100,4.434,8.330,27.400,16.582
2019-06-14,225.000,4,15.200,1.205,12.500,26.400,16.596
2019-06-17,185.455,11,17.000,0.000,0.000,23.500,16.624
2019-06-18,186.667,9,15.900,3.990,8.330,10.300,16.630
2019-06-19,189.231,13,16.600,2.426,8.330,13.100,16.634
2019-06-20,160.000,12,16.200,1.004,8.330,21.600,16.637
2019-06-21,225.000,12,16.100,0.000,0.000,16.000,16.638
2019-06-24,204.000,10,21.300,0.000,0.000,14.100,16.632
2019-06-25,180.000,10,19.900,8.357,8.330,13.500,16.626
2019-06-26,174.000,10,17.500,0.002,4.170,22.400,16.619
2019-06-27,202.500,8,17.500,0.000,0.000,22.600,16.610
2019-06-28,197.143,7,17.700,0.000,0.000,22.400,16.599
2019-07-01,172.500,8,18.100,0.000,0.000,21.800,16.558
2019-07-02,192.000,10,17.400,0.000,0.000,14.700,16.541
2019-07-03,202.500,8,18.000,0.000,0.000,14.500,16.522
2019-07-04,216.923,13,19.800,0.000,0.000,11.600,16.502
2019-07-05,215.000,12,21.800,0.000,0.000,14.800,16.481
2019-07-08,293.333,9,18.000,0.004,4.170,14.600,16.407
2019-07-09,185.000,12,19.000,0.000,0.000,14.900,16.379
2019-07-10,200.000,15,21.000,0.000,0.000,18.500,16.350
2019-07-11,190.000,12,21.100,0.000,0.000,20.100,16.320
2019-07-12,197.143,14,21.100,0.000,0.000,22.100,16.289
2019-07-15,213.333,9,17.000,0.000,0.000,13.800,16.186
2019-07-16,174.545,11,19.800,0.000,0.000,18.300,16.149
2019-07-17,218.182,11,20.300,0.000,0.000,18.300,16.112
2019-07-18,189.231,13,19.200,1.017,8.330,22.800,16.073
2019-07-19,180.000,10,16.900,5.992,4.170,22.300,16.033
2019-07-22,190.909,11,21.400,0.000,0.000,19.200,15.906
2019-07-23,220.000,15,24.700,0.000,0.000,17.200,15.862
2019-07-24,192.632,19,26.100,0.005,4.170,20.500,15.817
2019-07-25,200.000,12,28.900,0.200,4.170,17.600,15.771
2019-07-26,174.545,11,22.400,1.401,8.330,18.400,15.724
2019-07-29,184.615,13,19.900,0.000,0.000,18.800,15.577
2019-07-30,280.000,9,18.500,2.998,8.330,33.300,15.527
2019-07-31,180.000,11,19.100,0.400,8.330,28.500,15.476
2019-08-01,207.273,11,20.100,0.000,0.000,14.300,15.425
2019-08-02,188.571,14,20.400,0.000,0.000,12.900,15.372
2019-08-05,196.364,11,19.800,0.797,4.170,22.400,15.211
2019-08-06,197.143,14,19.200,0.000,0.000,30.300,15.156
2019-08-07,184.615,13,18.600,2.001,8.330,28.800,15.101
2019-08-08,175.385,13,19.400,0.000,0.000,15.400,15.045
2019-08-09,192.000,10,20.900,4.000,16.670,37.100,14.988
2019-08-12,267.273,11,15.300,4.034,12.500,11.400,14.816
2019-08-13,160.000,9,16.400,0.000,0.000,18.700,14.758
2019-08-14,210.000,6,15.700,13.968,8.330,23.800,14.699
2019-08-15,225.000,8,18.600,0.401,4.170,29.500,14.640
2019-08-16,200.000,9,16.200,1.011,4.170,26.400,14.580
2019-08-19,195.000,8,16.500,6.971,12.500,26.700,14.400
2019-08-20,217.500,8,16.000,0.000,0.000,20.300,14.339
2019-08-21,234.545,11,16.800,0.000,0.000,16.900,14.278
2019-08-22,192.857,14,18.300,0.000,0.000,19.400,14.216
2019-08-23,222.857,7,20.300,0.000,0.000,11.400,14.155
2019-08-26,2160.000,3,24.100,0.000,0.000,14.600,13.968
2019-08-27,216.000,10,24.400,0.000,0.000,16.400,13.906
2019-08-28,192.000,10,21.000,0.003,8.330,22.500,13.842
2019-08-29,190.000,12,18.300,0.002,4.170,21.300,13.780
2019-08-30,188.571,7,18.600,0.000,0.000,23.400,13.717
2019-09-02,185.455,11,15.600,0.000,0.000,21.900,13.526
2019-09-03,686.667,9,17.800,0.000,0.000,23.300,13.462
2019-09-04,207.692,13,17.300,6.181,8.330,29.600,13.398
2019-09-05,230.769,13,14.900,0.000,0.000,19.100,13.334
2019-09-06,205.714,14,14.100,0.200,4.170,26.300,13.270
2019-09-09,213.333,9,14.000,0.218,4.170,13.700,13.077
2019-09-10,212.308,13,15.700,0.000,0.000,14.200,13.012
2019-09-11,212.727,11,17.200,0.001,4.170,25.800,12.947
2019-09-12,218.182,11,18.500,0.001,4.170,23.800,12.883
2019-09-13,210.000,14,17.700,0.000,0.000,14.100,12.818
2019-09-16,192.000,10,17.500,0.199,4.170,11.100,12.623
2019-09-17,197.143,14,15.400,0.000,0.000,15.400,12.558
2019-09-18,214.286,14,14.200,0.000,0.000,11.100,12.493
2019-09-19,180.000,13,14.900,0.000,0.000,16.300,12.428
2019-09-20,216.000,10,15.700,0.000,0.000,21.900,12.363
2019-09-23,200.000,6,16.400,0.799,8.330,22.200,12.167
2019-09-24,195.000,4,16.900,42.057,16.670,24.900,12.102
2019-09-25,195.000,8,17.100,5.196,16.670,22.700,12.037
2019-09-26,215.000,12,17.000,4.983,8.330,27.500,11.971
2019-09-27,162.857,7,15.300,3.995,16.670,31.800,11.906
2019-09-30,195.000,8,14.200,1.020,8.330,22.000,11.710
2019-10-01,197.143,7,15.700,24.901,12.500,20.500,11.645
2019-10-02,200.000,6,10.600,3.205,8.330,19.800,11.580
2019-10-03,225.000,8,9.500,0.000,0.000,22.600,11.515
2019-10-04,210.000,12,13.300,1.016,12.500,24.900,11.449
2019-10-07,210.000,4,13.200,0.203,12.500,21.400,11.254
2019-10-08,228.000,10,13.900,3.799,8.330,25.100,11.190
2019-10-09,218.571,14,12.300,0.002,4.170,30.600,11.125
2019-10-10,196.364,11,12.200,0.000,0.000,26.200,11.060
2019-10-11,205.000,12,15.600,3.195,8.330,30.900,10.995
2019-10-14,180.000,4,13.100,2.798,8.330,19.500,10.802
2019-10-15,188.000,15,13.200,1.012,12.500,23.200,10.738
2019-10-16,232.500,8,12.900,1.598,8.330,24.100,10.674
2019-10-17,180.000,10,11.500,4.004,12.500,18.800,10.610
2019-10-18,193.333,9,12.000,6.438,12.500,29.300,10.547
2019-10-21,240.000,7,11.900,1.210,8.330,19.500,10.356
2019-10-22,201.818,11,10.200,0.000,0.000,11.300,10.294
2019-10-23,202.500,8,10.400,0.199,4.170,13.500,10.231
2019-10-24,190.909,11,12.000,15.951,12.500,19.500,10.168
2019-10-25,184.000,15,13.200,0.204,16.670,40.000,10.106
2019-10-28,185.455,11,7.000,0.001,4.170,14.600,9.921
2019-10-29,198.462,13,8.000,0.000,0.000,16.500,9.860
2019-10-30,197.647,17,8.600,0.000,0.000,25.000,9.799
2019-10-31,198.750,16,7.700,0.000,0.000,20.000,9.739
2019-11-01,205.714,7,12.900,1.012,8.330,24.800,9.679
2019-11-04,188.571,7,9.100,3.186,12.500,10.600,9.502
2019-11-05,198.000,10,9.300,0.005,8.330,17.900,9.444
2019-11-06,265.714,7,6.100,0.599,8.330,14.300,9.386
2019-11-07,192.000,10,5.700,7.990,8.330,25.700,9.329
2019-11-08,205.714,7,4.400,0.199,4.170,14.100,9.272
2019-11-11,180.000,4,5.100,4.374,8.330,25.800,9.106
2019-11-12,186.667,9,3.200,1.996,4.170,29.000,9.052
2019-11-13,180.000,9,4.100,0.000,0.000,18.700,8.999
2019-11-14,195.000,8,4.500,1.055,12.500,13.400,8.946
2019-11-15,235.000,12,4.200,0.606,12.500,24.400,8.894
2019-11-18,180.000,12,5.000,0.597,4.170,17.300,8.744
2019-11-19,200.000,9,2.900,0.000,0.000,9.700,8.695
2019-11-20,193.333,9,2.600,0.000,0.000,21.300,8.648
2019-11-21,192.000,10,1.800,0.000,0.000,16.900,8.601
2019-11-22,198.000,10,5.900,5.381,12.500,19.100,8.555
2019-11-25,192.000,5,10.300,1.007,12.500,16.500,8.425
2019-11-26,197.143,7,11.600,0.823,12.500,21.800,8.383
2019-11-27,180.000,8,10.100,11.979,16.670,19.100,8.344
2019-11-28,233.333,9,7.300,0.800,12.500,18.800,8.305
2019-11-29,193.333,9,4.700,0.403,4.170,9.600,8.267
2019-12-02,230.000,6,1.700,0.001,4.170,10.800,8.162
2019-12-03,190.000,6,3.800,0.000,0.000,12.900,8.130
2019-12-04,198.462,13,3.800,0.051,4.170,9.000,8.100
2019-12-05,240.000,7,4.200,0.005,4.170,26.400,8.070
2019-12-06,195.000,4,11.000,5.779,12.500,31.700,8.043
2019-12-09,195.000,8,4.600,0.800,8.330,32.100,7.969
2019-12-10,200.000,12,5.400,0.599,4.170,36.400,7.948
2019-12-11,198.000,10,3.100,3.997,8.330,15.900,7.928
2019-12-12,246.667,9,2.900,6.013,8.330,25.700,7.910
2019-12-13,214.286,7,3.900,6.383,12.500,32.500,7.894
2019-12-16,223.636,11,6.100,3.030,12.500,18.700,7.855
2019-12-17,186.667,9,5.800,4.989,12.500,10.000,7.846
2019-12-18,189.231,13,5.600,0.002,8.330,24.600,7.838
2019-12-19,193.333,9,12.000,9.026,16.670,27.700,7.832
